2021-04-15 23:04:47,800 [   6579]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2021-04-15 23:04:47,894 [   6673]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, property.value.inplace.editing 
2021-04-15 23:04:47,963 [   6742]   WARN - nSystem.impl.ActionManagerImpl - keymap "Xcode" not found [Plugin: com.intellij] 
2021-04-15 23:04:48,330 [   7109]   INFO -   #com.intellij.util.Restarter - not supported: not a bundle: /Users/stephan/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.1/640aff4c23a001e5595ee654670d774e9efcd118/ideaIC-2020.1.1 
2021-04-15 23:04:50,761 [   9540]   INFO - rationStore.ComponentStoreImpl - Saving appDebuggerSettings took 13 ms 
2021-04-15 23:04:50,808 [   9587]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2021-04-15 23:04:50,810 [   9589]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2021-04-15 23:04:51,092 [   9871]   INFO - Types.impl.FileTypeManagerImpl - 0 auto-detected files. Detection took 0 ms 
2021-04-15 23:04:51,095 [   9874]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2021-04-15 23:04:51,206 [   9985]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2021-04-15 23:04:51,215 [   9994]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2021-04-15 23:04:51,215 [   9994]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2021-04-15 23:04:51,221 [  10000]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2021-04-15 23:04:51,221 [  10000]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2021-04-15 23:04:51,222 [  10001]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2021-04-15 23:04:51,223 [  10002]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     1
Total time spent: 284ms
Average duration: 284ms
Median  duration: 0ms
Max     duration: 284ms (it was 'write action (class com.intellij.openapi.projectRoots.impl.DefaultJdkConfigurator$$Lambda$520/0x0000000800574440)') 
2021-04-15 23:04:51,223 [  10002]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     12
Total time spent: 64ms
Average duration: 5ms
Median  duration: 0ms
Max     duration: 64ms (it was 'Create New Project action update (class com.intellij.ide.actions.NewProjectAction)') 
2021-04-15 23:04:51,224 [  10003]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 12; ProcessIOExecutorService threads: 3 
2021-04-15 23:04:51,225 [  10004]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2021-04-15 23:04:51,226 [  10005]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2021-04-15 23:06:28,719 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2021-04-15 23:06:28,738 [     19]   INFO - .intellij.util.EnvironmentUtil - loading shell env: /bin/zsh -l -i -c '/Users/stephan/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.1/640aff4c23a001e5595ee654670d774e9efcd118/ideaIC-2020.1.1/bin/printenv.py' '/private/var/folders/np/h4n_3g5138q7hryq6x3yf3r40000gn/T/intellij-shell-env.tmp' 
2021-04-15 23:06:28,746 [     27]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 8; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@1902283e[Running, parallelism = 8, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@7cc7cf1b 
2021-04-15 23:06:28,835 [    116]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-201.7223.91, 30 Apr 2020 06:24) 
2021-04-15 23:06:28,835 [    116]   INFO -        #com.intellij.idea.Main - OS: Mac OS X (10.15.7, x86_64) 
2021-04-15 23:06:28,835 [    116]   INFO -        #com.intellij.idea.Main - JRE: 11.0.6+8-b765.40 (JetBrains s.r.o) 
2021-04-15 23:06:28,835 [    116]   INFO -        #com.intellij.idea.Main - JVM: 11.0.6+8-b765.40 (OpenJDK 64-Bit Server VM) 
2021-04-15 23:06:28,836 [    117]   INFO -        #com.intellij.idea.Main - JVM Args: -Dapple.awt.fileDialogForDirectories=true -Dapple.laf.useScreenMenuBar=true -Didea.auto.reload.plugins=true -Didea.classpath.index.enabled=false -Didea.config.path=/Users/stephan/IdeaProjects/intellij-simple-link-bar/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=/Users/stephan/IdeaProjects/intellij-simple-link-bar/build/idea-sandbox/plugins -Didea.smooth.progress=false -Didea.system.path=/Users/stephan/IdeaProjects/intellij-simple-link-bar/build/idea-sandbox/system -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=DE -Duser.language=de -Duser.variant -ea 
2021-04-15 23:06:28,836 [    117]   INFO -        #com.intellij.idea.Main - Locale=de_DE JNU=UTF-8 file.encoding=UTF-8 
2021-04-15 23:06:29,049 [    330]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 316 ms 
2021-04-15 23:06:29,136 [    417]   INFO - .intellij.util.EnvironmentUtil - shell environment loaded (17 vars) 
2021-04-15 23:06:29,332 [    613]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-groovy.xml 
2021-04-15 23:06:29,333 [    614]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-detection-groovy.xml 
2021-04-15 23:06:29,417 [    698]   INFO - llij.ide.plugins.PluginManager - Plugin com.intellij.java misses optional descriptor profiler-java.xml 
2021-04-15 23:06:29,462 [    743]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: IDEA CORE (201.7223.91), com.intellij.platform.images (201.7223.91), JetBrains Repository Search (201.7223.91), Subversion (201.7223.91), XPathView + XSLT (201.7223.91), XSLT Debugger (201.7223.91), Smali Support (201.7223.91), Configuration Script (201.7223.91), Copyright (201.7223.91), Java (201.7223.91), Bytecode Viewer (201.7223.91), Git (201.7223.91), ChangeReminder (201.7223.91), Next File Prediction (201.7223.91), JUnit (201.7223.91), Task Management (201.7223.91), GitHub (201.7223.91), IntelliLang (201.7223.91), TestNG (201.7223.91), Code Coverage for Java (201.7223.91), Markdown (201.7223.91), Java IDE Customization (201.7223.91), Java Stream Debugger (201.7223.91), Eclipse Interoperability (201.7223.91), Java Bytecode Decompiler (201.7223.91), Gradle (201.7223.91), macOS Light Theme (201.7223.91), Windows 10 Light Theme (201.7223.91), Properties (201.7223.91), Ant (201.7223.91), Groovy (201.7223.91), Maven (201.7223.91), Gradle-Java (201.7223.91), Gradle-Maven (201.7223.91), Java Internationalization (201.7223.91), Kotlin (1.3.72-release-IJ2020.1-1), UI Designer (201.7223.91), Plugin DevKit (201.7223.91), JavaFX (201.7223.91), Resource Bundle Editor (201.7223.91), Machine Learning Code Completion (201.7223.91), Mercurial (201.7223.91), EditorConfig (201.7223.91), Terminal (201.7223.91), Android (201.7223.91), Shell Script (201.7223.91), TextMate bundles (201.7223.91), YAML (201.7223.91), Grazie (201.7223.91), Settings Repository (201.7223.91) 
2021-04-15 23:06:29,855 [   1136]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=492; buffer=10; max=492 
2021-04-15 23:06:29,869 [   1150]   INFO - tellij.util.io.FileChannelUtil - un-interruptible FileChannel-s will be used for indexes 
2021-04-15 23:06:29,890 [   1171]   WARN - j.internal.DebugAttachDetector - Unable to start DebugAttachDetector, please add `--add-exports java.base/jdk.internal.vm=ALL-UNNAMED` to VM options 
2021-04-15 23:06:29,927 [   1208]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2021-04-15 23:06:30,097 [   1378]   INFO -                         STDOUT - Starting searchable options index builder 
2021-04-15 23:06:30,106 [   1387]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2021-04-15 23:06:30,493 [   1774]   INFO - leBasedIndexDataInitialization - Initialization done: 545 
2021-04-15 23:06:30,509 [   1790]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, property.value.inplace.editing 
2021-04-15 23:06:30,552 [   1833]   INFO - exImpl$StubIndexInitialization - Initialization done: 59 
2021-04-15 23:06:30,617 [   1898]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2021-04-15 23:06:31,353 [   2634]   WARN - nSystem.impl.ActionManagerImpl - keymap "Xcode" not found [Plugin: com.intellij] 
2021-04-15 23:06:32,209 [   3490]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is disabled 
2021-04-15 23:06:32,330 [   3611]   INFO - CompilerWorkspaceConfiguration - Available processors: 8 
2021-04-15 23:06:32,958 [   4239]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.sdk.AndroidSdks) 
2021-04-15 23:06:34,269 [   5550]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2021-04-15 23:06:38,745 [  10026]   INFO - ateSettings.impl.UpdateChecker - failed to load plugin descriptions from : Malformed URL:  
2021-04-15 23:06:38,822 [  10103]   INFO - gins.PluginManagerConfigurable -  
java.net.MalformedURLException: Malformed URL: 
	at com.intellij.util.Urls.newFromEncoded(Urls.kt:63)
	at com.intellij.ide.plugins.RepositoryHelper.loadPlugins(RepositoryHelper.java:101)
	at com.intellij.ide.plugins.RepositoryHelper.loadPlugins(RepositoryHelper.java:86)
	at com.intellij.ide.plugins.PluginManagerConfigurable.loadRepositoryPlugins(PluginManagerConfigurable.java:1549)
	at com.intellij.ide.plugins.PluginManagerConfigurable.access$2000(PluginManagerConfigurable.java:73)
	at com.intellij.ide.plugins.PluginManagerConfigurable$7.lambda$createPluginsPanel$3(PluginManagerConfigurable.java:382)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:20)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:11)
	at com.intellij.openapi.application.impl.ApplicationImpl$1.call(ApplicationImpl.java:255)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:834)
2021-04-15 23:06:41,026 [  12307]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2021-04-15 23:06:41,035 [  12316]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2021-04-15 23:06:41,036 [  12317]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2021-04-15 23:06:42,306 [  13587]   INFO -   #com.intellij.util.Restarter - not supported: not a bundle: /Users/stephan/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.1/640aff4c23a001e5595ee654670d774e9efcd118/ideaIC-2020.1.1 
2021-04-15 23:06:43,481 [  14762]   INFO -                         STDOUT - Searchable options index builder completed 
2021-04-15 23:06:43,602 [  14883]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2021-04-15 23:06:43,613 [  14894]   INFO - Types.impl.FileTypeManagerImpl - 0 auto-detected files. Detection took 0 ms 
2021-04-15 23:06:43,613 [  14894]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2021-04-15 23:06:43,664 [  14945]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2021-04-15 23:06:43,667 [  14948]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2021-04-15 23:06:43,667 [  14948]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2021-04-15 23:06:43,673 [  14954]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2021-04-15 23:06:43,673 [  14954]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2021-04-15 23:06:43,673 [  14954]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2021-04-15 23:06:43,997 [  15278]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2021-04-15 23:06:43,999 [  15280]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2021-04-15 23:06:44,001 [  15282]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 12; ProcessIOExecutorService threads: 0 
2021-04-15 23:06:44,019 [  15300]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2021-04-15 23:06:44,022 [  15303]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2021-04-15 23:09:47,266 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2021-04-15 23:09:47,285 [     19]   INFO - .intellij.util.EnvironmentUtil - loading shell env: /bin/zsh -l -i -c '/Users/stephan/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.1/640aff4c23a001e5595ee654670d774e9efcd118/ideaIC-2020.1.1/bin/printenv.py' '/private/var/folders/np/h4n_3g5138q7hryq6x3yf3r40000gn/T/intellij-shell-env.tmp' 
2021-04-15 23:09:47,293 [     27]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 8; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@532c5af5[Running, parallelism = 8, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@2166df08 
2021-04-15 23:09:47,376 [    110]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-201.7223.91, 30 Apr 2020 06:24) 
2021-04-15 23:09:47,377 [    111]   INFO -        #com.intellij.idea.Main - OS: Mac OS X (10.15.7, x86_64) 
2021-04-15 23:09:47,377 [    111]   INFO -        #com.intellij.idea.Main - JRE: 11.0.6+8-b765.40 (JetBrains s.r.o) 
2021-04-15 23:09:47,377 [    111]   INFO -        #com.intellij.idea.Main - JVM: 11.0.6+8-b765.40 (OpenJDK 64-Bit Server VM) 
2021-04-15 23:09:47,377 [    111]   INFO -        #com.intellij.idea.Main - JVM Args: -Dapple.awt.fileDialogForDirectories=true -Dapple.laf.useScreenMenuBar=true -Didea.auto.reload.plugins=true -Didea.classpath.index.enabled=false -Didea.config.path=/Users/stephan/IdeaProjects/intellij-simple-link-bar/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=/Users/stephan/IdeaProjects/intellij-simple-link-bar/build/idea-sandbox/plugins -Didea.smooth.progress=false -Didea.system.path=/Users/stephan/IdeaProjects/intellij-simple-link-bar/build/idea-sandbox/system -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=DE -Duser.language=de -Duser.variant -ea 
2021-04-15 23:09:47,377 [    111]   INFO -        #com.intellij.idea.Main - Locale=de_DE JNU=UTF-8 file.encoding=UTF-8 
2021-04-15 23:09:47,408 [    142]   INFO - .intellij.util.EnvironmentUtil - shell environment loaded (17 vars) 
2021-04-15 23:09:47,415 [    149]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 134 ms 
2021-04-15 23:09:47,672 [    406]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-groovy.xml 
2021-04-15 23:09:47,672 [    406]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-detection-groovy.xml 
2021-04-15 23:09:47,746 [    480]   INFO - llij.ide.plugins.PluginManager - Plugin com.intellij.java misses optional descriptor profiler-java.xml 
2021-04-15 23:09:47,781 [    515]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: IDEA CORE (201.7223.91), com.intellij.platform.images (201.7223.91), JetBrains Repository Search (201.7223.91), Subversion (201.7223.91), XPathView + XSLT (201.7223.91), XSLT Debugger (201.7223.91), Smali Support (201.7223.91), Configuration Script (201.7223.91), Copyright (201.7223.91), Java (201.7223.91), Bytecode Viewer (201.7223.91), Git (201.7223.91), ChangeReminder (201.7223.91), Next File Prediction (201.7223.91), JUnit (201.7223.91), Task Management (201.7223.91), GitHub (201.7223.91), IntelliLang (201.7223.91), TestNG (201.7223.91), Code Coverage for Java (201.7223.91), Markdown (201.7223.91), Java IDE Customization (201.7223.91), Java Stream Debugger (201.7223.91), Eclipse Interoperability (201.7223.91), Java Bytecode Decompiler (201.7223.91), Gradle (201.7223.91), macOS Light Theme (201.7223.91), Windows 10 Light Theme (201.7223.91), Properties (201.7223.91), Ant (201.7223.91), Groovy (201.7223.91), Maven (201.7223.91), Gradle-Java (201.7223.91), Gradle-Maven (201.7223.91), Java Internationalization (201.7223.91), Kotlin (1.3.72-release-IJ2020.1-1), UI Designer (201.7223.91), Plugin DevKit (201.7223.91), JavaFX (201.7223.91), Resource Bundle Editor (201.7223.91), Machine Learning Code Completion (201.7223.91), Mercurial (201.7223.91), EditorConfig (201.7223.91), Terminal (201.7223.91), Android (201.7223.91), Shell Script (201.7223.91), TextMate bundles (201.7223.91), YAML (201.7223.91), Grazie (201.7223.91), Settings Repository (201.7223.91) 
2021-04-15 23:09:48,135 [    869]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=492; buffer=10; max=492 
2021-04-15 23:09:48,147 [    881]   INFO - tellij.util.io.FileChannelUtil - un-interruptible FileChannel-s will be used for indexes 
2021-04-15 23:09:48,164 [    898]   WARN - j.internal.DebugAttachDetector - Unable to start DebugAttachDetector, please add `--add-exports java.base/jdk.internal.vm=ALL-UNNAMED` to VM options 
2021-04-15 23:09:48,200 [    934]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2021-04-15 23:09:48,354 [   1088]   INFO -                         STDOUT - Starting searchable options index builder 
2021-04-15 23:09:48,368 [   1102]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2021-04-15 23:09:48,626 [   1360]   INFO - leBasedIndexDataInitialization - Initialization done: 369 
2021-04-15 23:09:48,660 [   1394]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, property.value.inplace.editing 
2021-04-15 23:09:48,685 [   1419]   INFO - exImpl$StubIndexInitialization - Initialization done: 58 
2021-04-15 23:09:48,779 [   1513]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2021-04-15 23:09:49,457 [   2191]   WARN - nSystem.impl.ActionManagerImpl - keymap "Xcode" not found [Plugin: com.intellij] 
2021-04-15 23:09:50,233 [   2967]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is disabled 
2021-04-15 23:09:50,341 [   3075]   INFO - CompilerWorkspaceConfiguration - Available processors: 8 
2021-04-15 23:09:50,909 [   3643]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.sdk.AndroidSdks) 
2021-04-15 23:09:52,156 [   4890]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2021-04-15 23:09:56,514 [   9248]   INFO - ateSettings.impl.UpdateChecker - failed to load plugin descriptions from : Malformed URL:  
2021-04-15 23:09:56,569 [   9303]   INFO - gins.PluginManagerConfigurable -  
java.net.MalformedURLException: Malformed URL: 
	at com.intellij.util.Urls.newFromEncoded(Urls.kt:63)
	at com.intellij.ide.plugins.RepositoryHelper.loadPlugins(RepositoryHelper.java:101)
	at com.intellij.ide.plugins.RepositoryHelper.loadPlugins(RepositoryHelper.java:86)
	at com.intellij.ide.plugins.PluginManagerConfigurable.loadRepositoryPlugins(PluginManagerConfigurable.java:1549)
	at com.intellij.ide.plugins.PluginManagerConfigurable.access$2000(PluginManagerConfigurable.java:73)
	at com.intellij.ide.plugins.PluginManagerConfigurable$7.lambda$createPluginsPanel$3(PluginManagerConfigurable.java:382)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:20)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:11)
	at com.intellij.openapi.application.impl.ApplicationImpl$1.call(ApplicationImpl.java:255)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:834)
2021-04-15 23:09:58,069 [  10803]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2021-04-15 23:09:58,075 [  10809]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2021-04-15 23:09:58,075 [  10809]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2021-04-15 23:09:59,099 [  11833]   INFO -   #com.intellij.util.Restarter - not supported: not a bundle: /Users/stephan/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.1/640aff4c23a001e5595ee654670d774e9efcd118/ideaIC-2020.1.1 
2021-04-15 23:10:00,317 [  13051]   INFO -                         STDOUT - Searchable options index builder completed 
2021-04-15 23:10:00,410 [  13144]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2021-04-15 23:10:00,422 [  13156]   INFO - Types.impl.FileTypeManagerImpl - 0 auto-detected files. Detection took 0 ms 
2021-04-15 23:10:00,423 [  13157]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2021-04-15 23:10:00,450 [  13184]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2021-04-15 23:10:00,453 [  13187]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2021-04-15 23:10:00,453 [  13187]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2021-04-15 23:10:00,455 [  13189]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2021-04-15 23:10:00,455 [  13189]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2021-04-15 23:10:00,455 [  13189]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2021-04-15 23:10:00,759 [  13493]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2021-04-15 23:10:00,759 [  13493]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2021-04-15 23:10:00,759 [  13493]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 11; ProcessIOExecutorService threads: 0 
2021-04-15 23:10:00,760 [  13494]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2021-04-15 23:10:00,761 [  13495]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2021-04-15 23:11:56,900 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2021-04-15 23:11:56,919 [     19]   INFO - .intellij.util.EnvironmentUtil - loading shell env: /bin/zsh -l -i -c '/Users/stephan/.gradle/caches/modules-2/files-2.1/com.jetbrains.intellij.idea/ideaIC/2020.1.1/640aff4c23a001e5595ee654670d774e9efcd118/ideaIC-2020.1.1/bin/printenv.py' '/private/var/folders/np/h4n_3g5138q7hryq6x3yf3r40000gn/T/intellij-shell-env.tmp' 
2021-04-15 23:11:56,926 [     26]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 8; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@612d2285[Running, parallelism = 8, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@7f6f7f83 
2021-04-15 23:11:57,009 [    109]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-201.7223.91, 30 Apr 2020 06:24) 
2021-04-15 23:11:57,009 [    109]   INFO -        #com.intellij.idea.Main - OS: Mac OS X (10.15.7, x86_64) 
2021-04-15 23:11:57,009 [    109]   INFO -        #com.intellij.idea.Main - JRE: 11.0.6+8-b765.40 (JetBrains s.r.o) 
2021-04-15 23:11:57,009 [    109]   INFO -        #com.intellij.idea.Main - JVM: 11.0.6+8-b765.40 (OpenJDK 64-Bit Server VM) 
2021-04-15 23:11:57,010 [    110]   INFO -        #com.intellij.idea.Main - JVM Args: -Dapple.awt.fileDialogForDirectories=true -Dapple.laf.useScreenMenuBar=true -Didea.auto.reload.plugins=true -Didea.classpath.index.enabled=false -Didea.config.path=/Users/stephan/IdeaProjects/intellij-simple-link-bar/build/idea-sandbox/config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=/Users/stephan/IdeaProjects/intellij-simple-link-bar/build/idea-sandbox/plugins -Didea.required.plugins.id=de.local-fwx.intellij-simple-link-bar -Didea.smooth.progress=false -Didea.system.path=/Users/stephan/IdeaProjects/intellij-simple-link-bar/build/idea-sandbox/system -Xms256m -Xmx512m -Dfile.encoding=UTF-8 -Duser.country=DE -Duser.language=de -Duser.variant -ea 
2021-04-15 23:11:57,010 [    110]   INFO -        #com.intellij.idea.Main - Locale=de_DE JNU=UTF-8 file.encoding=UTF-8 
2021-04-15 23:11:57,135 [    235]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 219 ms 
2021-04-15 23:11:57,155 [    255]   INFO - .intellij.util.EnvironmentUtil - shell environment loaded (17 vars) 
2021-04-15 23:11:57,440 [    540]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-groovy.xml 
2021-04-15 23:11:57,441 [    541]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-detection-groovy.xml 
2021-04-15 23:11:57,528 [    628]   INFO - llij.ide.plugins.PluginManager - Plugin com.intellij.java misses optional descriptor profiler-java.xml 
